ID,probability
TEST_00000,0.0012327989097684622
TEST_00001,0.0018285015830770135
TEST_00002,0.16421695053577423
TEST_00003,0.10424146056175232
TEST_00004,0.5102173686027527
TEST_00005,0.12148743122816086
TEST_00006,0.4467006325721741
TEST_00007,0.33748722076416016
TEST_00008,0.2918761670589447
TEST_00009,0.0008721060585230589
TEST_00010,0.04762643203139305
TEST_00011,0.4637853503227234
TEST_00012,0.3654639720916748
TEST_00013,0.40416964888572693
TEST_00014,0.3352189362049103
TEST_00015,0.0008720926125533879
TEST_00016,0.19900357723236084
TEST_00017,0.36770951747894287
TEST_00018,0.20551204681396484
TEST_00019,0.6195656061172485
TEST_00020,0.24076685309410095
TEST_00021,0.39924415946006775
TEST_00022,0.2937547266483307
TEST_00023,0.20322376489639282
TEST_00024,0.41192427277565
TEST_00025,0.00091963802697137
TEST_00026,0.12388058006763458
TEST_00027,0.42653658986091614
TEST_00028,0.17033042013645172
TEST_00029,0.19773393869400024
TEST_00030,0.4616038501262665
TEST_00031,0.1935592144727707
TEST_00032,0.16017258167266846
TEST_00033,0.16747911274433136
TEST_00034,0.4032403826713562
TEST_00035,0.001076274085789919
TEST_00036,0.1209404468536377
TEST_00037,0.31837198138237
TEST_00038,0.19225966930389404
TEST_00039,0.0023832139559090137
TEST_00040,0.1870524138212204
TEST_00041,0.1568627953529358
TEST_00042,0.29924476146698
TEST_00043,0.29531097412109375
TEST_00044,0.29977187514305115
TEST_00045,0.5042027831077576
TEST_00046,0.4971171021461487
TEST_00047,0.20831432938575745
TEST_00048,0.127627894282341
TEST_00049,0.4112486243247986
TEST_00050,0.26261910796165466
TEST_00051,0.17569097876548767
TEST_00052,0.11842616647481918
TEST_00053,0.541410505771637
TEST_00054,0.0012250847648829222
TEST_00055,0.42511507868766785
TEST_00056,0.2952600121498108
TEST_00057,0.21340882778167725
TEST_00058,0.5323023796081543
TEST_00059,0.17877216637134552
TEST_00060,0.0017824572278186679
TEST_00061,0.1554165780544281
TEST_00062,0.321699857711792
TEST_00063,0.3250468373298645
TEST_00064,0.21975097060203552
TEST_00065,0.0013697617687284946
TEST_00066,0.2759472727775574
TEST_00067,0.21529453992843628
TEST_00068,0.294351190328598
TEST_00069,0.4718221426010132
TEST_00070,0.4041218161582947
TEST_00071,0.3415006697177887
TEST_00072,0.21721090376377106
TEST_00073,0.2562806308269501
TEST_00074,0.14775709807872772
TEST_00075,0.2439470738172531
TEST_00076,0.010947560891509056
TEST_00077,0.0012188019463792443
TEST_00078,0.11405570060014725
TEST_00079,0.2002384513616562
TEST_00080,0.36247313022613525
TEST_00081,0.0007379089947789907
TEST_00082,0.205179825425148
TEST_00083,0.18530550599098206
TEST_00084,0.42361071705818176
TEST_00085,0.39437195658683777
TEST_00086,0.0009542675688862801
TEST_00087,0.37467846274375916
TEST_00088,0.13701693713665009
TEST_00089,0.37424567341804504
TEST_00090,0.2501782476902008
TEST_00091,0.09631506353616714
TEST_00092,0.3699175715446472
TEST_00093,0.536657989025116
TEST_00094,0.0006420773570425808
TEST_00095,0.0008345913956873119
TEST_00096,0.4725228250026703
TEST_00097,0.12003190070390701
TEST_00098,0.3572528660297394
TEST_00099,0.2804580330848694
TEST_00100,0.11687901616096497
TEST_00101,0.2072536051273346
TEST_00102,0.380465567111969
TEST_00103,0.28401097655296326
TEST_00104,0.378964364528656
TEST_00105,0.4726802408695221
TEST_00106,0.27332866191864014
TEST_00107,0.0011675286805257201
TEST_00108,0.31908389925956726
TEST_00109,0.0010272032814100385
TEST_00110,0.4103841781616211
TEST_00111,0.4087224006652832
TEST_00112,0.015845585614442825
TEST_00113,0.3443726599216461
TEST_00114,0.2160162329673767
TEST_00115,0.3897176682949066
TEST_00116,0.0013421938056126237
TEST_00117,0.45107778906822205
TEST_00118,0.3324025273323059
TEST_00119,0.17172397673130035
TEST_00120,0.0010567698627710342
TEST_00121,0.0010118308709934354
TEST_00122,0.3208121061325073
TEST_00123,0.48245152831077576
TEST_00124,0.4170137047767639
TEST_00125,0.2847358286380768
TEST_00126,0.001957461005076766
TEST_00127,0.05696052312850952
TEST_00128,0.24997124075889587
TEST_00129,0.4009038805961609
TEST_00130,0.21328461170196533
TEST_00131,0.4207979142665863
TEST_00132,0.0008770746644586325
TEST_00133,0.27988508343696594
TEST_00134,0.3791179656982422
TEST_00135,0.001030804356560111
TEST_00136,0.18460935354232788
TEST_00137,0.23688042163848877
TEST_00138,0.08065812289714813
TEST_00139,0.23613616824150085
TEST_00140,0.014898333698511124
TEST_00141,0.0010784922633320093
TEST_00142,0.2872088551521301
TEST_00143,0.0013083401136100292
TEST_00144,0.13236673176288605
TEST_00145,0.5207055807113647
TEST_00146,0.1876128613948822
TEST_00147,0.22551164031028748
TEST_00148,0.25415194034576416
TEST_00149,0.43908947706222534
TEST_00150,0.0015191584825515747
TEST_00151,0.0007960796356201172
TEST_00152,0.42056116461753845
TEST_00153,0.3058999478816986
TEST_00154,0.023449944332242012
TEST_00155,0.23282910883426666
TEST_00156,0.3935493528842926
TEST_00157,0.3552788496017456
TEST_00158,0.4267215430736542
TEST_00159,0.3305555284023285
TEST_00160,0.4324086606502533
TEST_00161,0.5270404815673828
TEST_00162,0.36167705059051514
TEST_00163,0.0024845541920512915
TEST_00164,0.544685423374176
TEST_00165,0.22473575174808502
TEST_00166,0.38631898164749146
TEST_00167,0.2011331170797348
TEST_00168,0.38195425271987915
TEST_00169,0.19601404666900635
TEST_00170,0.20718728005886078
TEST_00171,0.23840489983558655
TEST_00172,0.24537716805934906
TEST_00173,0.29557812213897705
TEST_00174,0.12605278193950653
TEST_00175,0.2513962388038635
TEST_00176,0.4300166070461273
TEST_00177,0.20617282390594482
TEST_00178,0.3903215527534485
TEST_00179,0.31837013363838196
TEST_00180,0.39958640933036804
TEST_00181,0.4501211643218994
TEST_00182,0.1552533358335495
TEST_00183,0.5460119843482971
TEST_00184,0.13017559051513672
TEST_00185,0.2111281156539917
TEST_00186,0.3393813669681549
TEST_00187,0.2589207887649536
TEST_00188,0.3021886944770813
TEST_00189,0.2800041437149048
TEST_00190,0.4395187199115753
TEST_00191,0.21214188635349274
TEST_00192,0.28400057554244995
TEST_00193,0.06058547645807266
TEST_00194,0.6359388828277588
TEST_00195,0.3894962668418884
TEST_00196,0.4389280378818512
TEST_00197,0.25403037667274475
TEST_00198,0.25545424222946167
TEST_00199,0.3385830521583557
TEST_00200,0.39529091119766235
TEST_00201,0.4731243848800659
